term_key,campaign_name,ad_group_name,impressions_ads_detail,clicks_ads_detail,cost_ads_detail,conversions_ads_detail,search_budget_lost_impression_share_detail,ctr_ads_detail,avg_cpc_ads_detail,cpa_ads_detail,detail_recommendation
mascara fácil,WG_Shopping | Portfólio Geral | nbd,todos,3,1,1.15,0.0,0.0019842830030239,0.3333333333333333,1.15,,monitorar
mascara hidratante facial,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara hidratante facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,78,1,0.44,0.0,0.1216678938796651,0.01282051282051282,0.44,,monitorar
mascara hidratante facial,WG_Shopping | Portfólio Geral | nbd,todos,20,1,0.75,0.0,0.0019842830030239,0.05,0.75,,monitorar
mascara hidratante para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,1,1.57,0.0,0.1216678938796651,0.07142857142857142,1.57,,monitorar
mascara hidratante para o rosto,WG_Shopping | Portfólio Geral | nbd,todos,11,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara hidratante rosto,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara hidratante rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,21,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara hidratante rosto,WG_Shopping | Portfólio Geral | nbd,todos,6,1,0.87,0.0,0.0019842830030239,0.16666666666666666,0.87,,monitorar
mascara hidratação rosto,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara hidratação rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,15,2,1.54,0.0,0.1216678938796651,0.13333333333333333,0.77,,monitorar
mascara hidratação rosto,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara hidrogel para olhos,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,0.52,0.0,0.0793697977877321,0.5,0.52,,monitorar
mascara hidrogel para olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara japonesa de arroz,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara japonesa de arroz,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,1,0.73,0.0,0.1216678938796651,0.07142857142857142,0.73,,monitorar
mascara japonesa de arroz,WG_Shopping | Portfólio Geral | nbd,todos,3,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara kokeshi,WG_Search | Institucional | bd,search_kokeshi,6,1,0.61,0.0,0.0016114096553333,0.16666666666666666,0.61,,monitorar
mascara limpeza de pele,WG_Shopping | Best Sellers | nbd,shopping | best sellers,12,1,1.02,0.0,0.1216678938796651,0.08333333333333333,1.02,,monitorar
mascara niacinamida,WG_Shopping | Best Sellers | nbd,shopping | best sellers,4,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara niacinamida,WG_Shopping | Portfólio Geral | nbd,todos,104,1,0.61,0.0,0.0019842830030239,0.009615384615384616,0.61,,monitorar
mascara nutritiva facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.48,0.0,0.1216678938796651,0.2,0.48,,monitorar
mascara nutritiva para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.09,0.0,0.1216678938796651,0.5,0.09,,monitorar
mascara nutritiva para o rosto,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara olheiras,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,1.05,0.0,0.0793697977877321,0.5,1.05,,monitorar
mascara olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,75,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara olheiras,WG_Shopping | Portfólio Geral | nbd,todos,9,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara olhos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,1,0.37,0.0,0.1216678938796651,0.14285714285714285,0.37,,monitorar
mascara olhos,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara para area dos olhos,WG_Search | Soluções | nbd,search | produtos de skincare,3,1,1.17,0.0,0.0793697977877321,0.3333333333333333,1.17,,monitorar
mascara para area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,47,1,0.4,0.0,0.1216678938796651,0.02127659574468085,0.4,,monitorar
mascara para area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara para bolsas nos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.27,0.0,0.1216678938796651,0.2,0.27,,monitorar
mascara para bolsas nos olhos,WG_Shopping | Portfólio Geral | nbd,todos,3,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara para o rosto,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara para o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,54,1,1.49,0.0,0.1216678938796651,0.018518518518518517,1.49,,monitorar
mascara para o rosto,WG_Shopping | Portfólio Geral | nbd,todos,16,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara para o rosto coreana,WG_Search | Soluções | nbd,search | produtos coreanos para pele,7,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara para o rosto coreana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,50,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara para o rosto coreana,WG_Shopping | Portfólio Geral | nbd,todos,25,1,1.14,0.0,0.0019842830030239,0.04,1.14,,monitorar
mascara para olheiras,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara para olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,437,4,1.86,0.0,0.1216678938796651,0.009153318077803204,0.465,,monitorar
mascara para olheiras,WG_Shopping | Portfólio Geral | nbd,todos,68,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascara para olheiras boticario,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,1,0.7,0.0,0.1216678938796651,1.0,0.7,,monitorar
mascara para pele,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,1,0.55,0.0,0.1216678938796651,0.07142857142857142,0.55,,monitorar
mascara para rosto coreana,WG_Search | Soluções | nbd,search | produtos coreanos para pele,9,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara para rosto coreana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,71,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara para rosto coreana,WG_Shopping | Portfólio Geral | nbd,todos,34,1,0.72,0.0,0.0019842830030239,0.029411764705882353,0.72,,monitorar
mascara pele de porcelana,WG_Search | Soluções | nbd,search | pele de porcelana,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascara pele de porcelana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,18,1,0.89,0.0,0.1216678938796651,0.05555555555555555,0.89,,monitorar
mascara pele de porcelana,WG_Shopping | Portfólio Geral | nbd,todos,36,5,1.93,1.0,0.0019842830030239,0.1388888888888889,0.386,1.93,manter_otimizar_neste_grupo
mascara rejuvenescedora facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascara rejuvenescedora facial,WG_Shopping | Portfólio Geral | nbd,todos,4,1,0.51,0.0,0.0019842830030239,0.25,0.51,,monitorar
mascara remover cravos,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,1.13,0.0,0.0793697977877321,1.0,1.13,,monitorar
mascara remover cravos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascaras coreanas rosto,WG_Search | Soluções | nbd,search | produtos coreanos para pele,4,1,0.42,0.0,0.0793697977877321,0.25,0.42,,monitorar
mascaras coreanas rosto,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascaras coreanas rosto,WG_Search | Soluções | nbd,search | skin care coreano,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascaras coreanas rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,82,1,0.44,0.0,0.1216678938796651,0.012195121951219513,0.44,,monitorar
mascaras coreanas rosto,WG_Shopping | Portfólio Geral | nbd,todos,27,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascaras de colageno coreana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,1,0.56,0.0,0.1216678938796651,1.0,0.56,,monitorar
mascaras de colageno coreana,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascaras faciais,WG_Search | Soluções | nbd,search | produtos de skincare,9,1,0.606422,0.0,0.0793697977877321,0.1111111111111111,0.606422,,monitorar
mascaras faciais,WG_Shopping | Best Sellers | nbd,shopping | best sellers,244,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascaras faciais,WG_Shopping | Portfólio Geral | nbd,todos,58,1,0.45,0.0,0.0019842830030239,0.017241379310344827,0.45,,monitorar
mascaras faciais coreanas,WG_Search | Soluções | nbd,search | produtos coreanos para pele,22,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascaras faciais coreanas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,149,3,1.43,0.0,0.1216678938796651,0.020134228187919462,0.4766666666666666,,monitorar
mascaras faciais coreanas,WG_Shopping | Portfólio Geral | nbd,todos,41,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascaras faciais oceane,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,0.31,0.0,0.1216678938796651,0.3333333333333333,0.31,,monitorar
mascaras facial coreana,WG_Search | Soluções | nbd,search | produtos coreanos para pele,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
mascaras facial coreana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,3,2.17,0.0,0.1216678938796651,0.21428571428571427,0.7233333333333333,,monitorar
mascaras facial coreana,WG_Shopping | Portfólio Geral | nbd,todos,2,1,0.6,0.0,0.0019842830030239,0.5,0.6,,monitorar
mascaras hidratantes rosto,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,2.248234,0.0,0.0793697977877321,0.5,2.248234,,monitorar
mascaras hidratantes rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
mascaras hidratantes rosto,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
mascaras para hidratar o rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,2,2.77,0.0,0.1216678938796651,0.2857142857142857,1.385,,monitorar
mascaras para hidratar o rosto,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
massageador facial,WG_Search | Soluções | nbd,search | produtos de skincare,49,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
massageador facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,54,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
massageador facial,WG_Shopping | Portfólio Geral | nbd,todos,39,2,1.91,0.0,0.0019842830030239,0.05128205128205128,0.955,,monitorar
massageador facial led,WG_Search | Soluções | nbd,search | produtos de skincare,3,1,1.6,0.0,0.0793697977877321,0.3333333333333333,1.6,,monitorar
material para limpeza de pele,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,0.72957,0.0,0.0793697977877321,1.0,0.72957,,monitorar
material para limpeza de pele,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
matrixyl,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
matrixyl,WG_Shopping | Best Sellers | nbd,shopping | best sellers,10,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
matrixyl,WG_Shopping | Portfólio Geral | nbd,todos,38,1,0.38,0.0,0.0019842830030239,0.02631578947368421,0.38,,monitorar
medclub creme,WG_Search | Soluções | nbd,search | produtos de skincare,43,2,10.004309,0.0,0.0793697977877321,0.046511627906976744,5.0021545,,monitorar
medclub creme,WG_Shopping | Best Sellers | nbd,shopping | best sellers,68,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medclub creme,WG_Shopping | Portfólio Geral | nbd,todos,13,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medclub produtos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,22,1,0.69,0.0,0.1216678938796651,0.045454545454545456,0.69,,monitorar
medclub produtos,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medclub produtos coreanos,WG_Search | Soluções | nbd,search | produtos coreanos para pele,4,1,2.15,0.0,0.0793697977877321,0.25,2.15,,monitorar
medclub produtos coreanos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medclub skincare,WG_Search | Soluções | nbd,search | produtos de skincare,3,2,1.792222,0.0,0.0793697977877321,0.6666666666666666,0.896111,,monitorar
medclub skincare,WG_Shopping | Best Sellers | nbd,shopping | best sellers,53,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medclub skincare,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medeca cream,WG_Search | Soluções | nbd,search | creme coreano para o rosto,2,1,1.43,0.0,0.0793697977877321,0.5,1.43,,monitorar
medeca cream,WG_Search | Soluções | nbd,search | produtos de skincare,9,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medeca cream,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicamento para olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,6,1,0.37,0.0,0.1216678938796651,0.16666666666666666,0.37,,monitorar
medicube,WG_Search | Soluções | nbd,search | produtos de skincare,13,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube,WG_Shopping | Best Sellers | nbd,shopping | best sellers,13531,79,61.69,4.687298,0.1216678938796651,0.0058384450521025795,0.7808860759493671,13.16110048902374,manter_escalar_neste_grupo
medicube,WG_Shopping | Portfólio Geral | nbd,todos,1814,12,6.24,0.0,0.0019842830030239,0.006615214994487321,0.52,,monitorar
medicube azelaic acid exosome shot 7500,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,7.93,0.0,0.0793697977877321,0.5,7.93,,monitorar
medicube azul,WG_Search | Soluções | nbd,search | produtos coreanos para pele,1,1,1.52,0.0,0.0793697977877321,1.0,1.52,,monitorar
medicube booster,WG_Search | Soluções | nbd,search | produtos coreanos para pele,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube booster,WG_Search | Soluções | nbd,search | produtos de skincare,11,1,0.724541,0.0,0.0793697977877321,0.09090909090909091,0.724541,,monitorar
medicube booster,WG_Shopping | Best Sellers | nbd,shopping | best sellers,15,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicube brasil,WG_Search | Soluções | nbd,search | produtos coreanos para pele,11,2,15.184709,0.0,0.0793697977877321,0.18181818181818182,7.5923545,,monitorar
medicube brasil,WG_Search | Soluções | nbd,search | produtos de skincare,16,1,1.963395,0.0,0.0793697977877321,0.0625,1.963395,,monitorar
medicube brasil,WG_Search | Soluções | nbd,search | skin care coreano,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube brasil,WG_Shopping | Best Sellers | nbd,shopping | best sellers,114,2,1.65,0.0,0.1216678938796651,0.017543859649122806,0.825,,monitorar
medicube brasil,WG_Shopping | Portfólio Geral | nbd,todos,14,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medicube collagen capsule cream,WG_Shopping | Portfólio Geral | nbd,todos,3,1,0.42,0.0,0.0019842830030239,0.3333333333333333,0.42,,monitorar
medicube collagen gel,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.24,0.0,0.0019842830030239,1.0,0.24,,monitorar
medicube collagen jelly cream,WG_Search | Soluções | nbd,search | produtos de skincare,18,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube collagen jelly cream,WG_Search | Soluções | nbd,search | skin care coreano,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube collagen jelly cream,WG_Shopping | Best Sellers | nbd,shopping | best sellers,152,1,0.59,0.0,0.1216678938796651,0.006578947368421052,0.59,,monitorar
medicube collagen jelly cream,WG_Shopping | Portfólio Geral | nbd,todos,249,2,1.16,0.0,0.0019842830030239,0.008032128514056224,0.58,,monitorar
medicube collagen night wrapping mask 75ml,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,0.902302,0.0,0.0793697977877321,0.5,0.902302,,monitorar
medicube exosome shot,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,19.12,0.0,0.0793697977877321,0.5,19.12,,monitorar
medicube hidratante facial,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube hidratante facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,39,1,0.84,0.0,0.1216678938796651,0.02564102564102564,0.84,,monitorar
medicube hidratante facial,WG_Shopping | Portfólio Geral | nbd,todos,20,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medicube kit,WG_Search | Soluções | nbd,search | kit de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube kit,WG_Shopping | Best Sellers | nbd,shopping | best sellers,97,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicube kit,WG_Shopping | Portfólio Geral | nbd,todos,31,1,1.14,0.0,0.0019842830030239,0.03225806451612903,1.14,,monitorar
medicube kits,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube kits,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,3.38,0.0,0.1216678938796651,0.3333333333333333,3.38,,monitorar
medicube oil,WG_Search | Soluções | nbd,search | skin care coreano,2,1,4.44,0.0,0.0793697977877321,0.5,4.44,,monitorar
medicube original,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,0.688083,0.0,0.0793697977877321,0.5,0.688083,,monitorar
medicube original,WG_Shopping | Best Sellers | nbd,shopping | best sellers,29,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicube original,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medicube pads,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube pads,WG_Search | Soluções | nbd,search | skin care coreano,2,1,2.03,0.0,0.0793697977877321,0.5,2.03,,monitorar
medicube pads,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicube para melasma,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
medicube para melasma,WG_Shopping | Portfólio Geral | nbd,todos,3,2,0.9,0.0,0.0019842830030239,0.6666666666666666,0.45,,monitorar
medicube para olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,17,1,0.45,0.0,0.1216678938796651,0.058823529411764705,0.45,,monitorar
medicube para olheiras,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
medicube pdrn,WG_Search | Soluções | nbd,search | produtos coreanos para pele,11,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
medicube pdrn,WG_Search | Soluções | nbd,search | produtos de skincare,27,1,1.65,0.0,0.0793697977877321,0.037037037037037035,1.65,,monitorar
